日期,最低价,最高价,均价
2024/9/11,6.3,6.9,6.6
2024/9/12,6.3,6.9,6.6
2024/9/13,6.3,6.9,6.6
2024/9/14,6.3,6.9,6.6
2024/9/18,6.3,6.9,6.6
2024/9/19,6.3,6.9,6.6
2024/9/20,6.3,6.9,6.6
2024/9/23,6.3,6.9,6.6
2024/9/24,6.3,6.9,6.6
2024/9/25,6.3,6.9,6.6
2024/9/26,6.3,6.9,6.6
2024/9/27,6.3,6.9,6.6
2024/9/29,6.3,6.9,6.6
2024/9/30,6.3,6.9,6.6
2024/10/8,6.3,6.9,6.6
2024/10/9,6.3,6.9,6.6
2024/10/10,6.3,6.9,6.6
2024/10/11,6.3,6.9,6.6
2024/10/12,6.3,6.9,6.6
2024/10/14,6.3,6.9,6.6
2024/10/15,6.3,6.9,6.6
2024/10/16,6.3,6.9,6.6
2024/10/17,6.3,6.9,6.6
2024/10/18,6.3,6.9,6.6
2024/10/21,6.3,6.9,6.6
2024/10/22,6.3,6.9,6.6
2024/10/23,6.3,6.9,6.6
2024/10/24,6.3,6.9,6.6
2024/10/25,6.3,6.9,6.6
2024/10/28,6.3,6.9,6.6
2024/10/29,6.3,6.9,6.6
2024/10/30,6.3,6.9,6.6
2024/10/31,6.3,6.9,6.6
2024/11/1,6.3,6.9,6.6
2024/11/4,6.3,6.9,6.6
2024/11/5,6.3,6.9,6.6
2024/11/6,6.3,6.9,6.6
2024/11/7,6.3,6.9,6.6
2024/11/8,6.3,6.9,6.6
2024/11/11,6.3,6.9,6.6
2024/11/12,6.3,6.9,6.6
2024/11/13,6.3,6.9,6.6
2024/11/14,6.3,6.9,6.6
2024/11/15,6.3,6.9,6.6
2024/11/18,6.3,6.9,6.6
2024/11/19,6.3,6.9,6.6
2024/11/20,6.3,6.9,6.6
2024/11/21,6.3,6.9,6.6
2024/11/22,6.3,6.9,6.6
2024/11/25,6.3,6.9,6.6
2024/11/26,6.3,6.9,6.6
2024/11/27,6.3,6.9,6.6
2024/11/28,6.3,6.9,6.6
2024/11/29,6.3,6.9,6.6
2024/12/2,6.3,6.9,6.6
2024/12/3,6.3,6.9,6.6
2024/12/4,6.3,6.9,6.6
2024/12/5,6.3,6.9,6.6
2024/12/6,6.3,6.9,6.6
2024/12/9,6.3,6.9,6.6
2024/12/10,6.3,6.9,6.6
2024/12/11,6.3,6.9,6.6
2024/12/12,6.5,7.1,6.8
2024/12/13,6.5,7.1,6.8
2024/12/16,6.8,7.2,7.0
2024/12/17,6.8,7.2,7.0
2024/12/18,6.8,7.2,7.0
2024/12/19,6.8,7.2,7.0
2024/12/20,6.8,7.2,7.0
2024/12/23,6.8,7.2,7.0
2024/12/24,6.8,7.2,7.0
2024/12/25,6.8,7.2,7.0
2024/12/26,6.8,7.2,7.0
2024/12/27,6.8,7.2,7.0
2024/12/30,6.8,7.5,7.15
2024/12/31,6.8,7.5,7.15
2025/1/2,6.8,7.5,7.15
2025/1/3,6.8,7.5,7.15
2025/1/6,6.8,7.5,7.15
2025/1/7,6.8,7.5,7.15
2025/1/8,6.8,7.5,7.15
2025/1/9,6.8,7.5,7.15
2025/1/10,6.8,7.5,7.15
2025/1/13,6.8,7.5,7.15
2025/1/14,6.8,7.5,7.15
2025/1/15,6.8,7.5,7.15
2025/1/16,6.8,7.5,7.15
2025/1/17,6.8,7.5,7.15
2025/1/20,6.8,7.5,7.15
2025/1/21,6.8,7.5,7.15
2025/1/22,6.8,7.5,7.15
2025/1/23,6.8,7.5,7.15
2025/1/24,6.8,7.5,7.15
2025/1/26,6.8,7.5,7.15
2025/1/27,6.8,7.5,7.15
2025/2/5,6.8,7.5,7.15
2025/2/6,6.8,7.5,7.15
2025/2/7,6.8,7.5,7.15
2025/2/8,6.8,7.5,7.15
2025/2/10,6.8,7.5,7.15
2025/2/11,6.8,7.5,7.15
2025/2/12,6.8,7.5,7.15
2025/2/13,6.8,7.5,7.15
2025/2/14,6.8,7.5,7.15
2025/2/17,6.8,7.5,7.15
2025/2/18,6.8,7.5,7.15
2025/2/19,6.8,7.5,7.15
2025/2/20,6.8,7.5,7.15
2025/2/21,6.8,7.5,7.15
2025/2/24,6.8,7.5,7.15
2025/2/25,6.8,7.5,7.15
2025/2/26,6.8,7.5,7.15
2025/2/27,6.8,7.5,7.15
2025/2/28,6.8,7.5,7.15
2025/3/3,6.8,7.5,7.15
2025/3/4,6.8,7.5,7.15
2025/3/5,6.8,7.5,7.15
2025/3/6,6.8,7.5,7.15
2025/3/7,6.8,7.5,7.15
2025/3/10,6.8,7.5,7.15
2025/3/11,6.8,7.5,7.15
2025/3/12,6.8,7.5,7.15
2025/3/13,6.8,7.5,7.15
2025/3/14,6.8,7.5,7.15
2025/3/17,6.8,7.5,7.15
2025/3/18,6.8,7.5,7.15
2025/3/19,6.8,7.5,7.15
2025/3/20,6.8,7.5,7.15
2025/3/21,6.8,7.5,7.15
2025/3/24,6.8,7.5,7.15
2025/3/25,6.8,7.5,7.15
2025/3/26,6.8,7.5,7.15
2025/3/27,6.8,7.5,7.15
2025/3/28,6.8,7.5,7.15
2025/3/31,6.8,7.5,7.15
2025/4/1,6.8,7.5,7.15
2025/4/2,6.8,7.5,7.15
2025/4/3,6.8,7.5,7.15
2025/4/7,6.8,7.5,7.15
2025/4/8,6.8,7.5,7.15
2025/4/9,7.0,7.8,7.4
2025/4/10,7.0,7.8,7.4
2025/4/11,7.0,7.8,7.4
2025/4/14,7.5,8.0,7.75
2025/4/15,7.5,8.0,7.75
2025/4/16,7.5,8.0,7.75
2025/4/17,7.5,8.0,7.75
2025/4/18,7.5,8.0,7.75
2025/4/21,7.5,8.0,7.75
2025/4/22,7.5,8.0,7.75
2025/4/23,7.5,8.0,7.75
2025/4/24,7.5,8.0,7.75
2025/4/25,7.5,8.0,7.75
2025/4/27,7.5,8.0,7.75
2025/4/28,7.5,8.0,7.75
2025/4/29,7.5,8.0,7.75
2025/4/30,7.5,8.0,7.75
2025/5/6,7.5,8.0,7.75
2025/5/7,7.5,8.0,7.75
2025/5/8,7.5,8.0,7.75
2025/5/9,7.5,8.0,7.75
2025/5/12,7.4,7.9,7.65
2025/5/13,7.4,7.9,7.65
2025/5/14,7.4,7.9,7.65
2025/5/15,7.4,7.9,7.65
2025/5/16,7.4,7.9,7.65
2025/5/19,7.4,7.9,7.65
2025/5/20,7.4,7.9,7.65
2025/5/21,7.4,7.9,7.65
2025/5/22,7.4,7.9,7.65
2025/5/23,7.4,7.9,7.65
2025/5/26,7.3,7.8,7.55
2025/5/27,7.3,7.8,7.55
2025/5/28,7.3,7.8,7.55
2025/5/29,7.3,7.8,7.55
2025/5/30,7.3,7.8,7.55
2025/6/3,7.3,7.8,7.55
2025/6/4,7.3,7.8,7.55
2025/6/5,7.3,7.8,7.55
2025/6/6,7.3,7.8,7.55
2025/6/9,7.3,7.8,7.55
2025/6/10,7.3,7.8,7.55
2025/6/11,7.3,7.8,7.55
2025/6/12,7.3,7.8,7.55
2025/6/13,7.3,7.8,7.55
2025/6/16,7.3,7.8,7.55
2025/6/17,7.3,7.8,7.55
2025/6/18,7.3,7.8,7.55
2025/6/19,7.3,7.8,7.55
2025/6/20,7.3,7.8,7.55
2025/6/23,7.3,7.8,7.55
2025/6/24,7.3,7.8,7.55
2025/6/25,7.3,7.8,7.55
2025/6/26,7.3,7.8,7.55
2025/6/27,7.3,7.8,7.55
2025/6/30,7.3,7.8,7.55
2025/7/1,7.3,7.8,7.55
2025/7/2,7.3,7.8,7.55
2025/7/3,7.3,7.8,7.55
2025/7/4,7.3,7.8,7.55
2025/7/7,7.3,7.8,7.55
2025/7/8,7.3,7.8,7.55
2025/7/9,7.3,7.8,7.55
2025/7/10,7.3,7.8,7.55
2025/7/11,7.3,7.8,7.55
2025/7/14,7.3,7.8,7.55
2025/7/15,7.3,7.8,7.55
2025/7/16,7.0,7.5,7.25
2025/7/17,6.9,7.3,7.1
2025/7/18,6.9,7.3,7.1
2025/7/21,6.9,7.3,7.1
2025/7/22,6.9,7.3,7.1
2025/7/23,6.9,7.3,7.1
2025/7/24,6.9,7.3,7.1
2025/7/25,6.9,7.3,7.1
2025/7/28,6.9,7.3,7.1
2025/7/29,6.9,7.3,7.1
2025/7/30,6.9,7.3,7.1
2025/7/31,6.9,7.3,7.1
2025/8/1,6.9,7.3,7.1
2025/8/4,6.9,7.3,7.1
2025/8/5,6.9,7.3,7.1
2025/8/6,6.9,7.3,7.1
2025/8/7,6.9,7.3,7.1
2025/8/8,6.9,7.3,7.1
2025/8/11,6.9,7.3,7.1
2025/8/12,6.9,7.3,7.1
2025/8/13,6.9,7.3,7.1
2025/8/14,6.9,7.3,7.1
2025/8/15,6.9,7.3,7.1
2025/8/18,6.9,7.3,7.1
2025/8/19,6.9,7.3,7.1
2025/8/20,6.9,7.3,7.1
2025/8/21,6.9,7.3,7.1
2025/8/22,6.9,7.3,7.1
2025/8/25,6.9,7.3,7.1
2025/8/26,6.9,7.3,7.1
2025/8/27,6.9,7.3,7.1
2025/8/28,6.9,7.3,7.1
2025/8/29,6.9,7.3,7.1
2025/9/1,6.9,7.3,7.1
2025/9/2,6.9,7.3,7.1
2025/9/3,6.9,7.3,7.1
2025/9/4,6.9,7.3,7.1
2025/9/5,7.1,7.5,7.3
2025/9/8,7.1,7.5,7.3
2025/9/9,7.1,7.5,7.3
2025/9/10,7.1,7.5,7.3
2025/9/11,7.1,7.5,7.3
2025/9/12,7.1,7.5,7.3
2025/9/15,7.1,7.5,7.3
2025/9/16,7.1,7.5,7.3
2025/9/17,7.1,7.5,7.3
2025/9/18,7.1,7.5,7.3
2025/9/19,7.1,7.5,7.3
2025/9/22,7.1,7.5,7.3
2025/9/23,7.1,7.5,7.3
2025/9/24,7.1,7.5,7.3
2025/9/25,7.1,7.5,7.3
2025/9/26,7.1,7.5,7.3
2025/9/28,7.3,7.8,7.55
2025/9/29,7.4,8.0,7.7
2025/9/30,7.5,8.0,7.75
2025/10/9,7.5,8.0,7.75
2025/10/10,7.6,8.1,7.85
2025/10/11,7.7,8.3,8.0
2025/10/13,7.7,8.3,8.0
2025/10/14,7.7,8.3,8.0
2025/10/15,7.7,8.3,8.0
2025/10/16,7.7,8.3,8.0
2025/10/17,7.8,8.3,8.05
2025/10/20,7.8,8.3,8.05
2025/10/21,7.8,8.3,8.05
2025/10/22,7.8,8.5,8.15
2025/10/23,7.9,8.6,8.25
2025/10/24,8.2,8.9,8.55
2025/10/27,8.5,9.0,8.75
2025/10/28,8.6,9.2,8.9
2025/10/29,8.6,9.2,8.9
2025/10/30,8.6,9.2,8.9
2025/10/31,8.7,9.3,9.0
2025/11/3,8.7,9.5,9.1
2025/11/4,8.7,9.5,9.1
2025/11/5,8.7,9.5,9.1
2025/11/6,8.8,9.6,9.2
2025/11/7,8.8,9.6,9.2
2025/11/10,9.0,9.8,9.4
2025/11/11,9.0,9.8,9.4
2025/11/12,10.0,10.5,10.25
2025/11/13,10.0,10.5,10.25
2025/11/14,10.0,10.5,10.25
2025/11/17,10.0,10.5,10.25
2025/11/18,10.0,11.0,10.5
2025/11/19,10.0,11.0,10.5
2025/11/20,10.0,11.0,10.5
2025/11/21,10.0,11.0,10.5
2025/11/24,10.0,11.0,10.5
2025/11/25,10.0,11.0,10.5
2025/11/26,10.0,11.0,10.5
2025/11/27,10.0,11.0,10.5
2025/11/28,10.0,11.0,10.5
2025/12/1,10.0,11.0,10.5
2025/12/2,10.0,11.0,10.5
2025/12/3,10.0,11.0,10.5
2025/12/4,10.0,11.0,10.5
2025/12/5,10.0,11.0,10.5
2025/12/8,10.0,11.0,10.5
2025/12/9,10.0,11.0,10.5
2025/12/10,10.0,11.0,10.5
2025/12/11,10.0,11.0,10.5
2025/12/12,10.0,11.0,10.5
2025/12/15,10.0,11.0,10.5
2025/12/16,10.0,11.0,10.5
2025/12/17,10.0,11.0,10.5
2025/12/18,10.0,11.0,10.5
2025/12/19,10.0,11.0,10.5
2025/12/20,10.0,11.0,10.5
2025/12/23,10.0,11.0,10.5
2025/12/24,10.0,11.0,10.5
2025/12/25,10.0,11.0,10.5
2025/12/26,10.0,11.0,10.5
2025/12/29,10.0,11.0,10.5
2025/12/30,10.0,11.0,10.5
2025/12/31,10.0,11.0,10.5
2026/1/4,10.0,11.0,10.5
2026/1/5,10.0,11.0,10.5
2026/1/6,11.0,12.0,11.5
2026/1/7,11.0,12.0,11.5
2026/1/8,11.0,12.0,11.5
2026/1/9,11.0,12.0,11.5
2026/1/12,11.0,12.0,11.5
2026/1/13,11.0,12.0,11.5
2026/1/14,11.0,12.0,11.5
2026/1/15,11.0,12.0,11.5
2026/1/16,11.0,12.0,11.5
2026/1/19,11.0,12.0,11.5
2026/1/20,11.0,12.0,11.5
2026/1/21,11.0,12.0,11.5
2026/1/22,11.0,12.0,11.5
2026/1/23,11.0,12.0,11.5
2026/1/26,11.0,12.0,11.5
2026/1/27,11.0,12.0,11.5
2026/1/28,11.0,12.0,11.5
2026/1/29,11.0,12.0,11.5
2026/1/30,11.0,12.0,11.5
2026/2/2,12.0,13.0,12.5
2026/2/3,12.0,13.0,12.5
2026/2/4,12.0,13.0,12.5
2026/2/5,12.0,13.0,12.5
2026/2/6,12.0,13.0,12.5
2026/2/9,12.0,13.0,12.5
2026/2/10,12.0,13.0,12.5
2026/2/11,12.0,13.0,12.5
2026/2/12,12.0,13.0,12.5
2026/2/13,12.0,13.0,12.5
2026/2/14,12.0,13.0,12.5
2026/2/24,12.0,13.0,12.5
2026/2/25,12.0,13.0,12.5
2026/2/26,12.0,13.0,12.5
2026/2/27,12.0,13.0,12.5
2026/2/28,12.0,13.0,12.5
2026/3/2,12.0,13.0,12.5
2026/3/3,12.0,13.0,12.5
2026/3/4,12.0,13.0,12.5
2026/3/5,12.5,14.0,13.25
2026/3/6,12.5,14.0,13.25
2026/3/9,12.5,14.0,13.25
2026/3/10,12.5,14.0,13.25
2026/3/11,12.5,14.0,13.25
2026/3/12,12.5,14.0,13.25
2026/3/13,12.5,14.0,13.25
2026/3/16,12.5,14.0,13.25
2026/3/17,12.5,14.0,13.25
2026/3/18,12.5,14.0,13.25
2026/3/19,12.5,14.0,13.25
2026/3/20,12.5,14.0,13.25
2026/3/23,12.5,14.0,13.25
2026/3/24,12.5,14.0,13.25
2026/3/25,12.5,14.0,13.25
2026/3/26,12.5,14.0,13.25
2026/3/27,12.5,14.0,13.25
2026/3/30,12.5,14.0,13.25
2026/3/31,12.5,14.0,13.25
2026/4/1,13.0,14.5,13.75
2026/4/2,13.0,14.5,13.75
2026/4/3,13.0,14.5,13.75
2026/4/7,13.0,14.5,13.75
2026/4/8,13.0,14.5,13.75
2026/4/9,13.0,14.5,13.75
2026/4/10,13.0,14.5,13.75
2026/4/13,13.0,14.5,13.75
2026/4/14,13.0,14.5,13.75
2026/4/15,13.0,14.5,13.75
2026/4/16,13.0,14.5,13.75
2026/4/17,13.0,14.5,13.75
2026/4/20,15.0,18.0,16.5
2026/4/21,15.0,18.0,16.5
2026/4/22,15.0,18.0,16.5
2026/4/23,15.0,18.0,16.5
2026/4/24,15.0,18.0,16.5
2026/4/27,15.0,18.0,16.5
2026/4/28,15.0,18.0,16.5
2026/4/29,15.0,18.0,16.5
2026/4/30,15.0,18.0,16.5
2026/5/6,15.0,18.0,16.5
2026/5/7,15.0,18.0,16.5
2026/5/8,15.0,18.0,16.5
2026/5/9,15.0,18.0,16.5
2026/5/11,15.0,18.0,16.5
2026/5/12,15.0,18.0,16.5
2026/5/13,15.0,18.0,16.5
2026/5/14,15.0,18.0,16.5
2026/5/15,15.0,18.0,16.5
2026/5/18,15.0,18.0,16.5
2026/5/19,15.0,18.0,16.5
2026/5/20,15.0,18.0,16.5
2026/5/21,15.0,18.0,16.5
